heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
159.4,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.0,5000
159.5,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,16.0,5000
159.94,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.0,4500
159.99,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,15.0,5000
162.09,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,18.0,4000
162.26,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,20.0,5000
162.38,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.5,4500
163.1,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,16.0,4000
163.77,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,15.0,5000
164.07,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.5,4500
164.21,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,16.5,5000
164.89,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.5,5000
164.91,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.5,4500
166.11,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,13.0,5000
166.97,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,19.5,3500
167.35,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,18.0,4500
168.96,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,16.5,4000
169.02,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,17.0,5000
169.05,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,15.5,5000
169.14,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.0,4500
169.94,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.0,4500
170.46,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.0,5000
171.38,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,13.5,5000
171.59,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,14.0,4500
174.29,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.5,4500
174.43,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.0,5000
175.07,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.5,4500
176.13,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.5,5000
176.75,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.0,5000
178.24,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,14.5,4500
178.85,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,18.0,5000
179.51,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,20.0,4500
179.9,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.5,5000
180.28,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.0,4500
181.11,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,17.5,4000
181.88,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.0,5000
185.07,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,15.0,4500
185.47,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.0,5000
185.58,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.5,4500
187.4,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,18.0,4000
187.71,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.5,5000
187.82,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.0,5000
190.97,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,18.0,4500
191.12,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.5,5000
192.07,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,15.5,4500
193.52,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.5,5000
193.63,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.0,5000
193.83,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,18.5,4000
196.87,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,18.0,5000
199.25,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,16.0,4500
199.31,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.0,5000
199.64,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.5,5000
205.19,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.5,5000
205.74,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.0,5000
206.6,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,16.5,4500
207.11,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,19.5,4000
211.2,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.0,5000
211.92,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.5,5000
214.13,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,17.0,4500
217.3,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.5,5000
218.19,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,20.0,5000
229.72,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,18.0,4500
237.78,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,18.5,4500
246.01,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,19.0,4500
254.42,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,19.5,4500
263.01,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,20.0,4500
